Date,name,Scenario,Figure,Value,BusinessUnit,Factor
12/1/2021,Coal Mined (Mt),Actual,Year-To-Date,22.57956,ACME,1000000
12/1/2021,Coal Mined (Mt),Actual,Month,1.79988,ACME,1000000
12/1/2021,Coal Dry Mining (Mt),Plan,Month,0.45,ACME,1000000
12/1/2021,Utility (%),Actual,Year-To-Date,41.796,Deep Earth Exploration Unit,1
12/1/2021,Utility (%),Actual,Month,42.372,Deep Earth Exploration Unit,1
12/1/2021,Utility (%),Plan,Year-To-Date,60.02532,Deep Earth Exploration Unit,1
12/1/2021,Utility (%),Plan,Month,68.66844,Deep Earth Exploration Unit,1
12/1/2021,Coal Mined (Mt),Plan,Year-To-Date,19.9428,ACME,1000000
12/1/2021,Coal Mined (Mt),Plan,Month,1.75164,ACME,1000000
12/1/2021,Yield (%),Actual,Year-To-Date,38.88,Deep Earth Exploration Unit,1
12/1/2021,Yield (%),Actual,Month,36.348,Deep Earth Exploration Unit,1
12/1/2021,Yield (%),Plan,Year-To-Date,45,Deep Earth Exploration Unit,1
12/1/2021,Yield (%),Plan,Month,42,Deep Earth Exploration Unit,1
12/1/2021,Coal Dry Mining (Mt),Actual,Year-To-Date,16.605,Deep Earth Exploration Unit,1000000
12/1/2021,Coal Dry Mining (Mt),Actual,Month,1.74432,Deep Earth Exploration Unit,1000000
12/1/2021,Coal Dry Mining (Mt),Plan,Year-To-Date,18.68508,Deep Earth Exploration Unit,1000000
12/1/2021,Coal Dry Mining (Mt),Plan,Month,1.662,Deep Earth Exploration Unit,1000000
12/1/2021,Coal Dry Mining (Mt),Actual,Year-To-Date,7.48992,ACME,1000000
12/1/2021,Coal Dry Mining (Mt),Actual,Month,0.65088,ACME,1000000
12/1/2021,Coal Dry Mining (Mt),Plan,Year-To-Date,5.01324,ACME,1000000
12/1/2021,Drills per Hour (TOH),Actual,Month,31611.05592,Pacific Surface Mining Solutions,1
12/1/2021,Drills per Hour (TOH),Actual,Month,34815.14676,Geomining Innovations,1
12/1/2021,Drills per Hour (TOH),Actual,Month,188.85684,Deep Earth Exploration Unit,1
12/1/2021,Drills per Hour (TOH),Actual,Month,146.27856,ACME,1
12/1/2021,Drills per Hour (TOH),Actual,Month,49921.35276,Rock Solid Enterprises,1
12/1/2021,Drills per Hour (TOH),Actual,Month,4179.45648,Core Extraction Systems,1
12/1/2021,Drills per Hour (TOH),Actual,Month,6539.8656,Mineral Extraction Technologies,1
12/1/2021,Rate (Mt.EFH Km),Actual,Year-To-Date,5319.6528,Quarrying Ventures,1
12/1/2021,Rate (Mt.EFH Km),Actual,Month,5370.81468,Quarrying Ventures,1
12/1/2021,Rate (Mt.EFH Km),Actual,Year-To-Date,8640.26532,Geomining Innovations,1
12/1/2021,Rate (Mt.EFH Km),Actual,Month,8399.061,Geomining Innovations,1
12/1/2021,Rate (Mt.EFH Km),Actual,Year-To-Date,3748.11624,Core Extraction Systems,1
12/1/2021,Rate (Mt.EFH Km),Actual,Month,3817.78716,Core Extraction Systems,1
12/1/2021,Rate (Mt.EFH Km),Actual,Year-To-Date,4255.13916,Mineral Extraction Technologies,1
12/1/2021,Rate (Mt.EFH Km),Actual,Month,4308.80208,Mineral Extraction Technologies,1
12/1/2021,Coal Mined (Mt),Actual,Year-To-Date,60.72624,Deep Earth Exploration Unit,1000000
12/1/2021,Coal Mined (Mt),Actual,Month,6.45612,Deep Earth Exploration Unit,1000000
12/1/2021,Coal Mined (Mt),Plan,Year-To-Date,89.03844,Deep Earth Exploration Unit,1000000
1/1/2022,Coal Mined (Mt),Actual,Year-To-Date,1.6266,ACME,1000000
1/1/2022,Coal Mined (Mt),Actual,Month,1.6266,ACME,1000000
1/1/2022,Coal Dry Mining (Mt),Plan,Month,0.43752,ACME,1000000
1/1/2022,Utility (%),Actual,Year-To-Date,45.96,Deep Earth Exploration Unit,1
1/1/2022,Utility (%),Actual,Month,45.96,Deep Earth Exploration Unit,1
1/1/2022,Utility (%),Plan,Year-To-Date,67.29924,Deep Earth Exploration Unit,1
1/1/2022,Utility (%),Plan,Month,67.29924,Deep Earth Exploration Unit,1
1/1/2022,Coal Mined (Mt),Plan,Year-To-Date,1.68204,ACME,1000000
1/1/2022,Coal Mined (Mt),Plan,Month,1.68204,ACME,1000000
1/1/2022,Yield (%),Actual,Year-To-Date,34.416,Deep Earth Exploration Unit,1
1/1/2022,Yield (%),Actual,Month,34.416,Deep Earth Exploration Unit,1
1/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
1/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
1/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,1.911,Deep Earth Exploration Unit,1000000
1/1/2022,Coal Dry Mining (Mt),Actual,Month,1.911,Deep Earth Exploration Unit,1000000
1/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,1.25532,Deep Earth Exploration Unit,1000000
1/1/2022,Coal Dry Mining (Mt),Plan,Month,1.25532,Deep Earth Exploration Unit,1000000
1/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,0.58584,ACME,1000000
1/1/2022,Coal Dry Mining (Mt),Actual,Month,0.58584,ACME,1000000
1/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,0.43752,ACME,1000000
1/1/2022,Drills per Hour (TOH),Actual,Month,1198.12356,Drill & Blast Division,1
1/1/2022,Drills per Hour (TOH),Actual,Month,31565.20176,Pacific Surface Mining Solutions,1
1/1/2022,Drills per Hour (TOH),Actual,Month,35202.27588,Geomining Innovations,1
1/1/2022,Drills per Hour (TOH),Actual,Month,218.17404,Deep Earth Exploration Unit,1
1/1/2022,Drills per Hour (TOH),Actual,Month,136.7202,ACME,1
1/1/2022,Drills per Hour (TOH),Actual,Month,49144.071,Rock Solid Enterprises,1
1/1/2022,Drills per Hour (TOH),Actual,Month,4710.83376,Core Extraction Systems,1
1/1/2022,Drills per Hour (TOH),Actual,Month,5236.6278,Mineral Extraction Technologies,1
1/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5509.2996,Geomining Innovations,1
1/1/2022,Rate (Mt.EFH Km),Actual,Month,5509.2996,Geomining Innovations,1
1/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,3820.43616,Core Extraction Systems,1
1/1/2022,Rate (Mt.EFH Km),Actual,Month,3820.43616,Core Extraction Systems,1
1/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,4710.66912,Mineral Extraction Technologies,1
1/1/2022,Rate (Mt.EFH Km),Actual,Month,4710.66912,Mineral Extraction Technologies,1
1/1/2022,Coal Mined (Mt),Actual,Year-To-Date,7.52448,Deep Earth Exploration Unit,1000000
1/1/2022,Coal Mined (Mt),Actual,Month,7.52448,Deep Earth Exploration Unit,1000000
1/1/2022,Coal Mined (Mt),Plan,Year-To-Date,0.57084,Deep Earth Exploration Unit,1000000
2/1/2022,Coal Mined (Mt),Actual,Year-To-Date,3.15852,ACME,1000000
2/1/2022,Coal Mined (Mt),Actual,Month,1.53204,ACME,1000000
2/1/2022,Coal Dry Mining (Mt),Plan,Month,0.39516,ACME,1000000
2/1/2022,Utility (%),Actual,Year-To-Date,48.924,Deep Earth Exploration Unit,1
2/1/2022,Utility (%),Actual,Month,52.2,Deep Earth Exploration Unit,1
2/1/2022,Utility (%),Plan,Year-To-Date,69.74352,Deep Earth Exploration Unit,1
2/1/2022,Utility (%),Plan,Month,72.1878,Deep Earth Exploration Unit,1
2/1/2022,Coal Mined (Mt),Plan,Year-To-Date,3.26736,ACME,1000000
2/1/2022,Coal Mined (Mt),Plan,Month,1.58544,ACME,1000000
2/1/2022,Yield (%),Actual,Year-To-Date,36.132,Deep Earth Exploration Unit,1
2/1/2022,Yield (%),Actual,Month,37.596,Deep Earth Exploration Unit,1
2/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
2/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
2/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,3.7728,Deep Earth Exploration Unit,1000000
2/1/2022,Coal Dry Mining (Mt),Actual,Month,1.86168,Deep Earth Exploration Unit,1000000
2/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,2.43024,Deep Earth Exploration Unit,1000000
2/1/2022,Coal Dry Mining (Mt),Plan,Month,1.17492,Deep Earth Exploration Unit,1000000
2/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,1.10364,ACME,1000000
2/1/2022,Coal Dry Mining (Mt),Actual,Month,0.5178,ACME,1000000
2/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,0.83256,ACME,1000000
2/1/2022,Drills per Hour (TOH),Actual,Month,911.05068,Drill & Blast Division,1
2/1/2022,Drills per Hour (TOH),Actual,Month,31979.84976,Pacific Surface Mining Solutions,1
2/1/2022,Drills per Hour (TOH),Actual,Month,34684.02552,Geomining Innovations,1
2/1/2022,Drills per Hour (TOH),Actual,Month,255.48564,Deep Earth Exploration Unit,1
2/1/2022,Drills per Hour (TOH),Actual,Month,130.28184,ACME,1
2/1/2022,Drills per Hour (TOH),Actual,Month,49752.22044,Rock Solid Enterprises,1
2/1/2022,Drills per Hour (TOH),Actual,Month,3729.62556,Core Extraction Systems,1
2/1/2022,Drills per Hour (TOH),Actual,Month,6195.33756,Mineral Extraction Technologies,1
2/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5702.46216,Geomining Innovations,1
2/1/2022,Rate (Mt.EFH Km),Actual,Month,5911.58016,Geomining Innovations,1
2/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,3554.70108,Core Extraction Systems,1
2/1/2022,Rate (Mt.EFH Km),Actual,Month,3248.0508,Core Extraction Systems,1
2/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,4902.7218,Mineral Extraction Technologies,1
2/1/2022,Rate (Mt.EFH Km),Actual,Month,5106.05172,Mineral Extraction Technologies,1
2/1/2022,Coal Mined (Mt),Actual,Year-To-Date,14.35536,Deep Earth Exploration Unit,1000000
2/1/2022,Coal Mined (Mt),Actual,Month,6.83088,Deep Earth Exploration Unit,1000000
2/1/2022,Coal Mined (Mt),Plan,Year-To-Date,1.10232,Deep Earth Exploration Unit,1000000
3/1/2022,Coal Mined (Mt),Actual,Year-To-Date,4.48992,ACME,1000000
3/1/2022,Coal Mined (Mt),Actual,Month,1.3314,ACME,1000000
3/1/2022,Coal Dry Mining (Mt),Plan,Month,0.43752,ACME,1000000
3/1/2022,Utility (%),Actual,Year-To-Date,50.004,Deep Earth Exploration Unit,1
3/1/2022,Utility (%),Actual,Month,52.056,Deep Earth Exploration Unit,1
3/1/2022,Utility (%),Plan,Year-To-Date,70.0104,Deep Earth Exploration Unit,1
3/1/2022,Utility (%),Plan,Month,70.54416,Deep Earth Exploration Unit,1
3/1/2022,Coal Mined (Mt),Plan,Year-To-Date,5.09592,ACME,1000000
3/1/2022,Coal Mined (Mt),Plan,Month,1.82844,ACME,1000000
3/1/2022,Yield (%),Actual,Year-To-Date,43.152,Deep Earth Exploration Unit,1
3/1/2022,Yield (%),Actual,Month,52.656,Deep Earth Exploration Unit,1
3/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
3/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
3/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,5.87808,Deep Earth Exploration Unit,1000000
3/1/2022,Coal Dry Mining (Mt),Actual,Month,2.1054,Deep Earth Exploration Unit,1000000
3/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,3.78636,Deep Earth Exploration Unit,1000000
3/1/2022,Coal Dry Mining (Mt),Plan,Month,1.35612,Deep Earth Exploration Unit,1000000
3/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,1.68228,ACME,1000000
3/1/2022,Coal Dry Mining (Mt),Actual,Month,0.57864,ACME,1000000
3/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,1.27008,ACME,1000000
3/1/2022,Drills per Hour (TOH),Actual,Month,1070.39724,Drill & Blast Division,1
3/1/2022,Drills per Hour (TOH),Actual,Month,31883.50308,Pacific Surface Mining Solutions,1
3/1/2022,Drills per Hour (TOH),Actual,Month,34601.81532,Geomining Innovations,1
3/1/2022,Drills per Hour (TOH),Actual,Month,258.96576,Deep Earth Exploration Unit,1
3/1/2022,Drills per Hour (TOH),Actual,Month,121.23432,ACME,1
3/1/2022,Drills per Hour (TOH),Actual,Month,50150.60388,Rock Solid Enterprises,1
3/1/2022,Drills per Hour (TOH),Actual,Month,4491.14376,Core Extraction Systems,1
3/1/2022,Drills per Hour (TOH),Actual,Month,6364.82688,Mineral Extraction Technologies,1
3/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
3/1/2022,Rate (Mt.EFH Km),Actual,Month,5234.49372,Geomining Innovations,1
3/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,3512.76396,Core Extraction Systems,1
3/1/2022,Rate (Mt.EFH Km),Actual,Month,3428.23464,Core Extraction Systems,1
3/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5431.39284,Mineral Extraction Technologies,1
3/1/2022,Rate (Mt.EFH Km),Actual,Month,6408.52596,Mineral Extraction Technologies,1
3/1/2022,Coal Mined (Mt),Actual,Year-To-Date,22.22052,Deep Earth Exploration Unit,1000000
3/1/2022,Coal Mined (Mt),Actual,Month,7.86516,Deep Earth Exploration Unit,1000000
3/1/2022,Coal Mined (Mt),Plan,Year-To-Date,1.73676,Deep Earth Exploration Unit,1000000
4/1/2022,Coal Mined (Mt),Actual,Year-To-Date,6.09756,ACME,1000000
4/1/2022,Coal Mined (Mt),Actual,Month,1.60752,ACME,1000000
4/1/2022,Coal Dry Mining (Mt),Plan,Month,0.28224,ACME,1000000
4/1/2022,Utility (%),Actual,Year-To-Date,51.9,Deep Earth Exploration Unit,1
4/1/2022,Utility (%),Actual,Month,57.576,Deep Earth Exploration Unit,1
4/1/2022,Utility (%),Plan,Year-To-Date,69.77904,Deep Earth Exploration Unit,1
4/1/2022,Utility (%),Plan,Month,69.08472,Deep Earth Exploration Unit,1
4/1/2022,Coal Mined (Mt),Plan,Year-To-Date,6.27552,ACME,1000000
4/1/2022,Coal Mined (Mt),Plan,Month,1.1796,ACME,1000000
4/1/2022,Yield (%),Actual,Year-To-Date,45.6,Deep Earth Exploration Unit,1
4/1/2022,Yield (%),Actual,Month,50.556,Deep Earth Exploration Unit,1
4/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
4/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
4/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,7.88184,Deep Earth Exploration Unit,1000000
4/1/2022,Coal Dry Mining (Mt),Actual,Month,2.00364,Deep Earth Exploration Unit,1000000
4/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,5.10228,Deep Earth Exploration Unit,1000000
4/1/2022,Coal Dry Mining (Mt),Plan,Month,1.31592,Deep Earth Exploration Unit,1000000
4/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,2.15904,ACME,1000000
4/1/2022,Coal Dry Mining (Mt),Actual,Month,0.47676,ACME,1000000
4/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,1.55232,ACME,1000000
4/1/2022,Drills per Hour (TOH),Actual,Month,1150.656,Drill & Blast Division,1
4/1/2022,Drills per Hour (TOH),Actual,Month,31683.7404,Pacific Surface Mining Solutions,1
4/1/2022,Drills per Hour (TOH),Actual,Month,35475.77076,Geomining Innovations,1
4/1/2022,Drills per Hour (TOH),Actual,Month,273.13452,Deep Earth Exploration Unit,1
4/1/2022,Drills per Hour (TOH),Actual,Month,114.22452,ACME,1
4/1/2022,Drills per Hour (TOH),Actual,Month,49259.1666,Rock Solid Enterprises,1
4/1/2022,Drills per Hour (TOH),Actual,Month,4277.52288,Core Extraction Systems,1
4/1/2022,Drills per Hour (TOH),Actual,Month,7194,Mineral Extraction Technologies,1
4/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
4/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,3520.31016,Core Extraction Systems,1
4/1/2022,Rate (Mt.EFH Km),Actual,Month,3545.80092,Core Extraction Systems,1
4/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5672.63724,Mineral Extraction Technologies,1
4/1/2022,Rate (Mt.EFH Km),Actual,Month,6369.39012,Mineral Extraction Technologies,1
4/1/2022,Coal Mined (Mt),Actual,Year-To-Date,30.01608,Deep Earth Exploration Unit,1000000
4/1/2022,Coal Mined (Mt),Actual,Month,7.79544,Deep Earth Exploration Unit,1000000
4/1/2022,Coal Mined (Mt),Plan,Year-To-Date,2.28144,Deep Earth Exploration Unit,1000000
5/1/2022,Coal Mined (Mt),Actual,Year-To-Date,7.95132,ACME,1000000
5/1/2022,Coal Mined (Mt),Actual,Month,1.85388,ACME,1000000
5/1/2022,Coal Dry Mining (Mt),Plan,Month,0.43752,ACME,1000000
5/1/2022,Utility (%),Actual,Year-To-Date,52.872,Deep Earth Exploration Unit,1
5/1/2022,Utility (%),Actual,Month,56.628,Deep Earth Exploration Unit,1
5/1/2022,Utility (%),Plan,Year-To-Date,70.0302,Deep Earth Exploration Unit,1
5/1/2022,Utility (%),Plan,Month,71.03496,Deep Earth Exploration Unit,1
5/1/2022,Coal Mined (Mt),Plan,Year-To-Date,8.14056,ACME,1000000
5/1/2022,Coal Mined (Mt),Plan,Month,1.86504,ACME,1000000
5/1/2022,Yield (%),Actual,Year-To-Date,45.78,Deep Earth Exploration Unit,1
5/1/2022,Yield (%),Actual,Month,46.392,Deep Earth Exploration Unit,1
5/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
5/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
5/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,9.82404,Deep Earth Exploration Unit,1000000
5/1/2022,Coal Dry Mining (Mt),Actual,Month,1.9422,Deep Earth Exploration Unit,1000000
5/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,6.4584,Deep Earth Exploration Unit,1000000
5/1/2022,Coal Dry Mining (Mt),Plan,Month,1.35612,Deep Earth Exploration Unit,1000000
5/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,2.8236,ACME,1000000
5/1/2022,Coal Dry Mining (Mt),Actual,Month,0.66456,ACME,1000000
5/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,1.98984,ACME,1000000
5/1/2022,Drills per Hour (TOH),Actual,Month,1094.48124,Drill & Blast Division,1
5/1/2022,Drills per Hour (TOH),Actual,Month,31893.27744,Pacific Surface Mining Solutions,1
5/1/2022,Drills per Hour (TOH),Actual,Month,43613.91372,Geomining Innovations,1
5/1/2022,Drills per Hour (TOH),Actual,Month,256.641,Deep Earth Exploration Unit,1
5/1/2022,Drills per Hour (TOH),Actual,Month,143.3784,ACME,1
5/1/2022,Drills per Hour (TOH),Actual,Month,46203.38004,Rock Solid Enterprises,1
5/1/2022,Drills per Hour (TOH),Actual,Month,4972.509,Core Extraction Systems,1
5/1/2022,Drills per Hour (TOH),Actual,Month,6756.4326,Mineral Extraction Technologies,1
5/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
5/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,3468.39252,Core Extraction Systems,1
5/1/2022,Rate (Mt.EFH Km),Actual,Month,3215.70252,Core Extraction Systems,1
5/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5464.1214,Mineral Extraction Technologies,1
5/1/2022,Rate (Mt.EFH Km),Actual,Month,4679.51928,Mineral Extraction Technologies,1
5/1/2022,Coal Mined (Mt),Actual,Year-To-Date,38.02632,Deep Earth Exploration Unit,1000000
5/1/2022,Coal Mined (Mt),Actual,Month,8.01036,Deep Earth Exploration Unit,1000000
5/1/2022,Coal Mined (Mt),Plan,Year-To-Date,3.05796,Deep Earth Exploration Unit,1000000
6/1/2022,Coal Mined (Mt),Actual,Year-To-Date,9.95712,ACME,1000000
6/1/2022,Coal Mined (Mt),Actual,Month,2.0058,ACME,1000000
6/1/2022,Coal Dry Mining (Mt),Plan,Month,0.42336,ACME,1000000
6/1/2022,Utility (%),Actual,Year-To-Date,50.124,Deep Earth Exploration Unit,1
6/1/2022,Utility (%),Actual,Month,36.312,Deep Earth Exploration Unit,1
6/1/2022,Utility (%),Plan,Year-To-Date,70.0614,Deep Earth Exploration Unit,1
6/1/2022,Utility (%),Plan,Month,70.21764,Deep Earth Exploration Unit,1
6/1/2022,Coal Mined (Mt),Plan,Year-To-Date,9.91008,ACME,1000000
6/1/2022,Coal Mined (Mt),Plan,Month,1.76952,ACME,1000000
6/1/2022,Yield (%),Actual,Year-To-Date,45.6,Deep Earth Exploration Unit,1
6/1/2022,Yield (%),Actual,Month,44.748,Deep Earth Exploration Unit,1
6/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
6/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
6/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,11.70864,Deep Earth Exploration Unit,1000000
6/1/2022,Coal Dry Mining (Mt),Actual,Month,1.8846,Deep Earth Exploration Unit,1000000
6/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,7.77432,Deep Earth Exploration Unit,1000000
6/1/2022,Coal Dry Mining (Mt),Plan,Month,1.31592,Deep Earth Exploration Unit,1000000
6/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,3.71364,ACME,1000000
6/1/2022,Coal Dry Mining (Mt),Actual,Month,0.89004,ACME,1000000
6/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,2.4132,ACME,1000000
6/1/2022,Drills per Hour (TOH),Actual,Month,998.52312,Drill & Blast Division,1
6/1/2022,Drills per Hour (TOH),Actual,Month,31914.66264,Pacific Surface Mining Solutions,1
6/1/2022,Drills per Hour (TOH),Actual,Month,36458.82648,Geomining Innovations,1
6/1/2022,Drills per Hour (TOH),Actual,Month,166.8648,Deep Earth Exploration Unit,1
6/1/2022,Drills per Hour (TOH),Actual,Month,151.27476,ACME,1
6/1/2022,Drills per Hour (TOH),Actual,Month,50197.68684,Rock Solid Enterprises,1
6/1/2022,Drills per Hour (TOH),Actual,Month,5015.73312,Core Extraction Systems,1
6/1/2022,Drills per Hour (TOH),Actual,Month,6969.82884,Mineral Extraction Technologies,1
6/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
6/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,3598.53108,Core Extraction Systems,1
6/1/2022,Rate (Mt.EFH Km),Actual,Month,4393.13976,Core Extraction Systems,1
6/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5556.46212,Mineral Extraction Technologies,1
6/1/2022,Rate (Mt.EFH Km),Actual,Month,6010.91484,Mineral Extraction Technologies,1
6/1/2022,Coal Mined (Mt),Actual,Year-To-Date,45.67788,Deep Earth Exploration Unit,1000000
6/1/2022,Coal Mined (Mt),Actual,Month,7.65156,Deep Earth Exploration Unit,1000000
6/1/2022,Coal Mined (Mt),Plan,Year-To-Date,1.64592,Deep Earth Exploration Unit,1000000
7/1/2022,Coal Mined (Mt),Actual,Year-To-Date,12.0054,ACME,1000000
7/1/2022,Coal Mined (Mt),Actual,Month,2.04828,ACME,1000000
7/1/2022,Coal Dry Mining (Mt),Plan,Month,0.43752,ACME,1000000
7/1/2022,Utility (%),Actual,Year-To-Date,50.028,Deep Earth Exploration Unit,1
7/1/2022,Utility (%),Actual,Month,49.488,Deep Earth Exploration Unit,1
7/1/2022,Utility (%),Plan,Year-To-Date,68.43276,Deep Earth Exploration Unit,1
7/1/2022,Utility (%),Plan,Month,58.66092,Deep Earth Exploration Unit,1
7/1/2022,Coal Mined (Mt),Plan,Year-To-Date,11.81172,ACME,1000000
7/1/2022,Coal Mined (Mt),Plan,Month,1.90164,ACME,1000000
7/1/2022,Yield (%),Actual,Year-To-Date,46.752,Deep Earth Exploration Unit,1
7/1/2022,Yield (%),Actual,Month,53.004,Deep Earth Exploration Unit,1
7/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
7/1/2022,Yield (%),Plan,Month,39.6,Deep Earth Exploration Unit,1
7/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,13.74972,Deep Earth Exploration Unit,1000000
7/1/2022,Coal Dry Mining (Mt),Actual,Month,2.0412,Deep Earth Exploration Unit,1000000
7/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,9.13044,Deep Earth Exploration Unit,1000000
7/1/2022,Coal Dry Mining (Mt),Plan,Month,1.35612,Deep Earth Exploration Unit,1000000
7/1/2022,Coal Dry Mining (Mt),Actual,Year-To-Date,4.54668,ACME,1000000
7/1/2022,Coal Dry Mining (Mt),Actual,Month,0.83304,ACME,1000000
7/1/2022,Coal Dry Mining (Mt),Plan,Year-To-Date,2.8506,ACME,1000000
7/1/2022,Drills per Hour (TOH),Actual,Month,850.33788,Drill & Blast Division,1
7/1/2022,Drills per Hour (TOH),Actual,Month,31701.83736,Pacific Surface Mining Solutions,1
7/1/2022,Drills per Hour (TOH),Actual,Month,36504.58164,Geomining Innovations,1
7/1/2022,Drills per Hour (TOH),Actual,Month,235.5972,Deep Earth Exploration Unit,1
7/1/2022,Drills per Hour (TOH),Actual,Month,118.70208,ACME,1
7/1/2022,Drills per Hour (TOH),Actual,Month,50352.60468,Rock Solid Enterprises,1
7/1/2022,Drills per Hour (TOH),Actual,Month,4649.45628,Core Extraction Systems,1
7/1/2022,Drills per Hour (TOH),Actual,Month,6777.79404,Mineral Extraction Technologies,1
7/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5535.30876,Geomining Innovations,1
7/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,3766.0656,Core Extraction Systems,1
7/1/2022,Rate (Mt.EFH Km),Actual,Month,4915.22988,Core Extraction Systems,1
7/1/2022,Rate (Mt.EFH Km),Actual,Year-To-Date,5682.54516,Mineral Extraction Technologies,1
7/1/2022,Rate (Mt.EFH Km),Actual,Month,6405.0636,Mineral Extraction Technologies,1
7/1/2022,Coal Mined (Mt),Actual,Year-To-Date,51.76476,Deep Earth Exploration Unit,1000000
7/1/2022,Coal Mined (Mt),Actual,Month,6.08676,Deep Earth Exploration Unit,1000000
7/1/2022,Coal Mined (Mt),Plan,Year-To-Date,1.99416,Deep Earth Exploration Unit,1000000
8/1/2022,Coal Mined (Mt),Actual,Year-To-Date,13.83816,ACME,1000000
8/1/2022,Coal Mined (Mt),Actual,Month,1.83276,ACME,1000000
8/1/2022,Coal Dry Mining (Mt),Plan,Month,0.43752,ACME,1000000
8/1/2022,Utility (%),Actual,Year-To-Date,50.628,Deep Earth Exploration Unit,1
8/1/2022,Utility (%),Actual,Month,54.708,Deep Earth Exploration Unit,1
8/1/2022,Utility (%),Plan,Year-To-Date,68.484,Deep Earth Exploration Unit,1
8/1/2022,Utility (%),Plan,Month,68.84232,Deep Earth Exploration Unit,1
8/1/2022,Coal Mined (Mt),Plan,Year-To-Date,13.67676,ACME,1000000
8/1/2022,Coal Mined (Mt),Plan,Month,1.86504,ACME,1000000
8/1/2022,Yield (%),Actual,Year-To-Date,47.592,Deep Earth Exploration Unit,1
8/1/2022,Yield (%),Actual,Month,52.248,Deep Earth Exploration Unit,1
8/1/2022,Yield (%),Plan,Year-To-Date,39.6,Deep Earth Exploration Unit,1
